ra,dec,u,g,r,i,z,redshift,class
148.7298003,0.37865761600000003,17.50309,16.12255,15.50542,15.149329999999999,14.950529999999999,0.04619598,GALAXY
148.8037534,0.284823322,18.67577,16.66072,15.65215,15.20135,14.836379999999998,0.08773474,GALAXY
148.8256879,0.38931841100000003,19.46999,17.62246,16.7987,16.39751,16.10277,0.04646964,GALAXY
148.8263603,0.290972875,19.413,18.514670000000002,18.19586,18.068260000000002,18.034689999999998,0.0008781139999999999,STAR
148.9369916,0.252379383,17.365660000000002,16.424570000000003,16.06568,15.91946,15.852979999999999,-5.08e-05,STAR
148.9804821,0.273228989,16.7483,15.62996,15.27428,15.15911,15.123389999999999,0.000134018,STAR
148.8796272,0.354850328,19.09695,17.102439999999998,16.01278,15.56219,15.183010000000001,0.1261049,GALAXY
148.92475009999998,0.22254891300000001,18.85229,17.639039999999998,17.04734,16.71426,16.4725,0.03546179,GALAXY
148.9754109,0.332932538,18.22104,17.05559,16.58764,16.29906,16.09243,0.04747811,GALAXY
148.9824397,0.22987235399999997,19.04115,17.380029999999998,16.6373,16.16045,15.83395,0.06247292,GALAXY
148.9961356,0.308170072,17.14999,15.6365,15.08191,14.91099,14.848579999999998,0.000194298,STAR
149.04101359999999,0.325857163,17.908079999999998,16.75098,16.49705,16.62966,16.190070000000002,0.03545549,GALAXY
149.0575321,0.213923136,18.363,16.93593,16.386,16.1985,16.11505,-9.719999999999999e-05,STAR
149.06183069999997,0.234441385,19.00955,17.41549,16.840339999999998,16.6508,16.553320000000003,0.000244192,STAR
149.08314030000003,0.325245894,17.01401,15.64841,15.0277,14.759220000000001,14.62626,0.0011185330000000001,STAR
149.08710209999998,0.30541733600000004,17.39676,15.98879,15.461479999999998,15.28628,15.23576,4.6700000000000003e-05,STAR
149.1329386,0.27885707,17.91573,16.21564,15.599770000000001,15.41756,15.341339999999999,-1.04e-05,STAR
149.0057774,0.35801476299999996,18.16686,16.360139999999998,15.51101,15.112879999999999,14.776629999999999,0.04720632,GALAXY
149.22606869999998,0.245578199,19.132089999999998,17.87136,17.36701,17.15744,17.067429999999998,-6.159999999999999e-05,STAR
149.2673959,0.392245454,17.91672,16.36971,15.81155,15.60741,15.517370000000001,0.000250126,STAR
149.2141666,0.208799417,17.70363,15.68413,14.752720000000002,14.297220000000001,13.953470000000001,0.0650453,GALAXY
149.2502395,0.274271483,19.16188,17.5884,16.65029,16.19813,15.841870000000002,0.1369716,GALAXY
149.257602,0.356504495,18.83399,17.57686,16.94633,16.55366,16.31444,0.08850689,GALAXY
149.307881,0.360666479,19.17875,17.65318,17.13492,16.91208,16.80051,0.000288178,STAR
149.3228348,0.220425381,18.38924,16.97681,16.35331,16.06354,15.902970000000002,0.000101524,STAR
149.391781,0.315558208,17.78484,16.467760000000002,15.98615,15.80304,15.74504,-0.000122831,STAR
149.4126436,0.332572569,19.50447,17.60776,16.694110000000002,16.26086,15.914489999999999,0.08085039,GALAXY
149.51292780000003,0.296310368,17.18955,15.68614,15.16531,14.995970000000002,14.92712,0.00011598299999999999,STAR
149.5315434,0.38216155,17.025679999999998,16.06685,15.78258,15.675720000000002,15.644670000000001,0.000236933,STAR
149.5506406,0.237244856,17.57675,16.35207,15.79105,15.44982,15.192070000000001,0.03502265,GALAXY
149.57807230000003,0.24832581,18.95423,17.57763,17.05884,16.87089,16.757939999999998,0.00023516599999999998,STAR
149.57941830000001,0.21619147,19.19499,17.67257,17.11662,16.90118,16.78177,0.000139555,STAR
149.6134699,0.382478783,18.24147,16.36091,15.510620000000001,15.09205,14.766879999999999,0.05647835,GALAXY
149.77089519999998,0.286602514,18.268720000000002,16.5515,15.88596,15.648060000000001,15.52176,3.06e-05,STAR
149.8284968,0.371885749,17.287029999999998,15.887720000000002,15.311420000000002,15.06967,14.93475,0.000571062,STAR
149.8650389,0.287384188,18.47617,16.08769,15.03687,14.64223,14.417589999999999,4.0799999999999996e-05,STAR
149.87225880000003,0.317494371,18.89477,17.68926,17.62054,17.600620000000003,17.55438,0.000212412,STAR
149.8893375,0.263076614,18.1793,15.9787,15.060570000000002,14.705570000000002,14.50055,-0.00015267,STAR
149.8689665,0.393162464,19.278660000000002,18.27443,17.569020000000002,17.17205,16.9123,0.2027204,GALAXY
149.87176169999998,0.35954893299999996,19.38729,18.11767,17.599079999999997,17.27139,17.037779999999998,0.07743941,GALAXY
149.91446059999998,0.411247045,18.83391,17.65896,17.12987,16.90308,16.78499,0.000157964,STAR
149.9489142,0.29494796,17.815260000000002,16.20362,15.63635,15.42636,15.34886,9.02e-05,STAR
150.0552408,0.312838451,18.80408,17.61606,17.17328,16.99956,16.94129,4.66e-05,STAR
150.066131,0.2600306,17.383589999999998,16.20386,16.268079999999998,16.34682,16.424529999999997,0.00015471200000000002,STAR
150.15062350000002,0.296711635,18.40193,17.26971,16.793770000000002,16.57975,16.47653,-6.91e-06,STAR
150.18838590000001,0.280159372,17.17106,15.84322,15.355620000000002,15.18469,15.12566,9.52e-06,STAR
150.06963159999998,0.27563391600000003,18.85771,17.3365,16.60225,16.175629999999998,15.9129,0.08826268,GALAXY
150.2681631,0.354522777,17.34617,16.41362,16.25885,16.21258,16.24118,0.001119249,STAR
155.4402233,-0.181412469,19.13087,17.76954,17.2544,17.02957,16.9635,1.21e-05,STAR
155.4840007,-0.07152153900000001,19.52335,17.588729999999998,16.70269,16.24651,15.895629999999999,0.07870299,GALAXY
155.5417446,-0.055372384000000004,19.53143,17.72145,16.83091,16.39734,16.08084,0.07183877,GALAXY
155.56108799999998,-0.027245837000000002,19.03819,17.79249,17.226860000000002,16.857210000000002,16.63472,0.1125911,GALAXY
155.6886466,-0.003088307,18.08446,16.95451,16.281489999999998,15.881470000000002,15.60056,0.06255899,GALAXY
155.7116109,-0.016959972,18.91198,17.720860000000002,17.11255,16.70341,16.44827,0.06253219,GALAXY
155.75116090000003,-0.059961877999999996,19.25243,18.13035,17.5816,17.277839999999998,17.11384,0.06272236,GALAXY
155.7753352,-0.20085430899999998,19.440820000000002,17.370829999999998,16.33696,15.88241,15.480070000000001,0.09257647,GALAXY
155.85284319999997,-0.165606488,19.27058,18.17954,17.62054,17.24121,17.02961,0.09317704,GALAXY
155.91801569999998,-0.061481420999999994,19.513070000000003,17.54918,16.57006,16.11872,15.77169,0.094426,GALAXY
156.2513956,-0.149946705,17.441879999999998,16.50197,16.1593,16.0127,15.9655,0.000324226,STAR
156.2844892,-0.075292626,19.26553,18.14392,17.65994,17.31314,17.1382,0.09625829,GALAXY
156.76898909999997,-0.189248195,19.199379999999998,17.259970000000003,16.349870000000003,15.973339999999999,15.632320000000002,0.09517123,GALAXY
156.77510900000001,-0.18679750399999998,19.301029999999997,17.74245,16.89154,16.43431,16.109189999999998,0.09610251,GALAXY
156.85597109999998,-0.093223432,16.79231,15.500620000000001,14.92929,14.68886,14.54752,0.00083366,STAR
156.78764280000001,-0.03771701,18.1164,16.60579,15.8752,15.48047,15.176070000000001,0.05606531,GALAXY
156.8520006,-0.20135910699999998,19.201439999999998,18.03407,17.66074,17.39079,17.30588,0.05642423,GALAXY
157.1781877,-0.144494357,19.15184,18.10442,17.79133,17.5432,17.39712,0.03452292,GALAXY
157.2254154,-0.037395017999999995,19.42867,17.59117,16.57017,16.0061,15.541129999999999,0.09401862,GALAXY
157.2549812,-0.108370551,18.8906,17.89754,17.59805,17.46548,17.39401,0.00014573,STAR
157.3632987,-0.197957787,19.25194,18.2717,18.017120000000002,17.90655,17.8851,0.000635232,STAR
157.2343605,-0.033929798,19.408910000000002,17.799960000000002,17.013479999999998,16.595779999999998,16.29567,0.09467486,GALAXY
157.2396649,-0.130279184,19.278229999999997,18.128339999999998,17.728460000000002,17.40861,17.31925,0.07181334,GALAXY
157.30326530000002,-0.11072640800000001,18.8345,16.77964,15.7686,15.329820000000002,14.9749,0.09450503,GALAXY
157.3918848,-0.057385003,19.535420000000002,17.98712,17.07004,16.60347,16.2515,0.1468786,GALAXY
157.4168699,-0.035989677000000005,19.21375,17.86078,17.16067,16.72168,16.425539999999998,0.09498288,GALAXY
157.43013280000002,-0.132374963,19.21625,17.494310000000002,16.581570000000003,16.126929999999998,15.79549,0.118056,GALAXY
157.46933090000002,-0.174376172,17.560779999999998,15.843060000000001,14.943489999999999,14.444220000000001,13.98974,0.03494354,GALAXY
157.5567572,-0.122568093,19.58471,17.70535,16.7687,16.358520000000002,16.00057,0.0935319,GALAXY
157.5293579,-0.176220157,19.443820000000002,18.20186,17.57832,17.24597,16.98098,0.07396382,GALAXY
157.9482335,-0.134501194,19.436120000000003,18.3378,18.18679,18.16129,18.19179,0.0009707539999999999,STAR
157.9348673,-0.018340593,19.5219,18.16031,17.61438,17.24478,16.99166,0.08698336,GALAXY
158.0139215,-0.20595065899999998,18.86469,17.501739999999998,16.83774,16.443920000000002,16.17204,0.09084529,GALAXY
158.13045280000003,-0.106581744,19.55022,17.885189999999998,17.09384,16.727510000000002,16.41544,0.06510175,GALAXY
158.19854919999997,-0.204757064,17.787329999999997,16.240170000000003,15.49375,15.077179999999998,14.732129999999998,0.03397743,GALAXY
158.43927150000002,-0.07160183099999999,19.45107,18.386570000000003,18.23066,18.18887,18.19806,0.000359334,STAR
158.5313321,-0.048171489000000005,18.98467,17.80774,17.31339,16.97296,16.7476,0.0648981,GALAXY
158.7780972,-0.030331648,18.767139999999998,16.93103,16.0499,15.612070000000001,15.251529999999999,0.08272831,GALAXY
158.97335280000001,-0.056488268,19.56036,18.1666,17.6468,17.35279,17.203670000000002,0.05840081,GALAXY
159.1486047,-0.010120035,19.30804,18.8975,19.12333,19.37422,19.477729999999998,-6.49e-05,STAR
159.059542,-0.15901912,17.11091,15.751660000000001,15.01781,14.617579999999998,14.29235,0.02770622,GALAXY
159.3094966,-0.08744013699999999,18.85895,17.84279,17.39774,17.16279,16.95072,0.02126185,GALAXY
159.34072519999998,-0.001549367,18.43512,17.303520000000002,17.19988,17.21554,17.211679999999998,0.000760672,STAR
188.4163468,0.19264767100000002,17.79241,16.66238,16.30104,16.167089999999998,16.108179999999997,-0.000132917,STAR
188.4232395,0.158059445,19.10976,17.73485,17.16479,16.956879999999998,16.823339999999998,-0.000173108,STAR
188.4716891,0.12294327699999999,17.14923,15.54331,15.00412,14.8333,14.76185,9.88e-06,STAR
188.5491585,0.144958151,18.13579,16.62,16.09115,15.892660000000001,15.789760000000001,-5.15e-05,STAR
188.5666937,0.19637626100000002,18.159229999999997,16.81399,16.215889999999998,16.00613,15.847729999999999,-0.0007731039999999999,STAR
188.5685389,0.014523696000000001,16.32855,15.318570000000001,15.02294,14.913739999999999,14.895529999999999,-3.289999999999999e-05,STAR
188.5959222,0.043278119000000004,17.8005,16.60727,16.18797,16.04867,15.97751,-0.00025006599999999996,STAR
188.6073753,0.024816067,18.576529999999998,17.68594,17.45869,17.378510000000002,17.37804,-0.00048166699999999997,STAR
188.61364640000002,0.185213149,19.47127,18.3652,18.47488,18.564510000000002,18.623820000000002,0.000112753,STAR
188.7561733,0.11559070199999999,19.12665,17.71632,17.186339999999998,16.964979999999997,16.846870000000003,6.11e-06,STAR
188.7846104,0.013233581999999999,18.00067,16.0931,15.29277,14.979820000000002,14.8094,3.3799999999999995e-05,STAR
188.8297189,0.17091324800000002,18.1284,16.30162,15.70005,15.53994,15.49854,1.86e-05,STAR
188.83170810000001,0.10443853,18.320510000000002,16.89544,16.361720000000002,16.16441,16.11468,-8.070000000000001e-05,STAR
188.7591649,0.03764431,18.0092,16.8149,16.356279999999998,16.15085,16.01649,0.02279919,GALAXY
188.7656541,0.108437691,18.57035,17.39246,16.95448,16.64374,16.48623,0.08034749,GALAXY
188.96870780000003,0.058748542,18.00362,16.47341,15.92259,15.716879999999998,15.64202,8.43e-06,STAR
189.0349099,0.20457214399999998,18.25708,17.23043,17.104570000000002,17.06309,17.08691,-0.00024857,STAR
189.0697856,0.06460576900000001,18.06198,18.17445,18.66319,18.979429999999997,19.284760000000002,-6.929999999999999e-05,STAR
189.0875075,0.026035111,17.65168,16.46087,16.11174,15.96434,15.917810000000001,-3.76e-05,STAR
189.12138380000002,0.156923079,17.447470000000003,16.1568,15.64906,15.43061,15.3442,0.000626346,STAR
189.1418561,0.132015681,17.64121,16.31137,15.83296,15.64754,15.568729999999999,0.000123686,STAR
189.060599,0.111285479,19.17885,17.61417,16.90285,16.47362,16.20284,0.10836649999999999,GALAXY
189.17725019999997,0.015502143000000001,17.446839999999998,16.47435,16.19601,16.08416,16.068820000000002,0.0006821360000000001,STAR
189.2754525,0.054799795,18.55441,17.61557,17.4075,17.31738,17.33438,-0.000365598,STAR
189.29261699999998,0.08782159,17.98142,16.53124,15.987779999999999,15.77157,15.660879999999999,0.00017774700000000002,STAR
189.18828180000003,0.06996375,19.39293,18.38481,17.95502,17.74713,17.71264,0.00038390900000000004,STAR
189.2141187,0.059494610999999996,19.1581,17.198339999999998,16.23881,15.803170000000001,15.43806,0.09052185,GALAXY
189.349545,0.14670359,17.959979999999998,16.9956,16.61325,16.44035,16.34248,0.000141414,STAR
189.43685209999998,0.085980137,19.19136,18.31329,18.03049,17.93967,17.93863,0.00042594800000000005,STAR
189.4375895,0.074917648,17.14412,16.21274,15.921,15.818779999999999,15.811110000000001,0.000645585,STAR
189.4882224,0.016142196,17.51531,16.20045,15.687660000000001,15.51929,15.4486,-0.00023516099999999998,STAR
189.5861465,0.039063217000000004,18.96314,17.59786,17.08255,16.91562,16.826829999999998,0.00028927900000000003,STAR
189.50157030000003,0.13822541800000002,19.0892,17.425520000000002,16.53225,16.09403,15.738520000000001,0.08979167,GALAXY
189.5140584,0.08223886700000001,18.95655,17.6471,16.912029999999998,16.48641,16.1866,0.11641549999999999,GALAXY
189.625427,0.097328339,19.294179999999997,17.84228,17.295270000000002,17.1264,17.03474,2.08e-05,STAR
189.6882532,0.12540605400000002,16.30124,15.3312,15.01175,14.894820000000001,14.851939999999999,0.000400701,STAR
189.75083069999997,0.08532146300000001,18.57187,17.56417,17.22917,17.10789,17.06586,0.000119507,STAR
189.75191819999998,0.124340953,16.46668,15.269,14.88395,14.74644,14.71614,-9.97e-05,STAR
189.6995871,0.16947216699999998,19.48091,18.24233,17.724079999999997,17.4977,17.36199,0.000688943,STAR
189.75133390000002,0.069774762,17.8125,16.3429,15.597710000000001,15.189670000000001,14.87065,0.07249224,GALAXY
189.7532257,0.12483744699999999,18.83398,17.60006,16.87173,16.47609,16.19033,0.07200869,GALAXY
189.7632942,0.153030167,18.95565,18.12916,17.77666,17.61678,17.54009,0.001081874,STAR
189.80746969999998,0.200314374,17.49214,15.805270000000002,15.13732,14.87314,14.729370000000001,-5.6399999999999995e-05,STAR
189.81221499999998,0.15344634099999999,17.84209,16.9064,16.63681,16.526,16.5028,0.000150152,STAR
189.8335155,0.178376129,18.96813,17.94991,17.49515,17.27039,17.14994,2.68e-05,STAR
189.87558180000002,0.087428773,16.886960000000002,15.188820000000002,14.490960000000001,14.194,14.03214,-0.00019287400000000002,STAR
189.8269363,0.09070279199999999,18.91048,17.907610000000002,17.43517,16.96392,16.872239999999998,0.12148199999999999,GALAXY
164.5775194,-1.028945137,19.255679999999998,18.13317,17.58405,17.19809,16.94482,0.09681862,GALAXY
164.63960269999998,-0.9535888659999999,18.58539,17.440170000000002,16.98545,16.70627,16.55293,0.03834352,GALAXY
164.63018530000002,-1.006872419,18.708170000000003,17.56186,17.0752,16.824360000000002,16.6447,0.02147934,GALAXY
164.82850200000001,-0.96318959,19.59427,18.38557,17.68336,17.307000000000002,17.08768,0.09223218,GALAXY
165.0833026,-0.9911980840000001,19.429129999999997,17.52109,16.547520000000002,16.11374,15.74206,0.10235520000000001,GALAXY
165.3032215,-0.9570255999999999,17.96716,16.8582,16.49776,16.34852,16.30215,-0.000159798,STAR
165.3812819,-0.8820339770000001,19.58979,17.606579999999997,16.50775,16.06941,15.6749,0.1254037,GALAXY
165.6658929,-0.986535356,19.01376,17.37282,16.523870000000002,16.04365,15.73745,0.07376079,GALAXY
165.7406341,-0.962113784,16.994320000000002,15.79183,15.27985,14.97925,14.7697,0.0334835,GALAXY
165.7952878,-0.9536937790000001,19.44885,17.47757,16.558729999999997,16.14563,15.80436,0.07397272,GALAXY
165.9098487,-0.8690180559999999,18.92363,17.26388,16.43297,16.00368,15.633239999999999,0.02864285,GALAXY
166.076662,-1.0214679709999999,19.19454,18.2396,17.88532,17.74109,17.695970000000003,0.0008446710000000001,STAR
166.0778937,-0.956786301,18.80128,17.90495,17.558629999999997,17.41512,17.35387,0.000755492,STAR
166.189888,-1.030281975,17.30171,16.04475,16.09419,16.151139999999998,16.17701,-0.00025183,STAR
166.4498349,-0.886045649,18.27351,16.406579999999998,15.545179999999998,15.134960000000001,14.809320000000001,0.04576474,GALAXY
166.4068303,-0.8481551820000001,19.53954,17.96132,17.15958,16.73947,16.4393,0.0461611,GALAXY
166.42109240000002,-0.8761667740000001,18.83664,17.79551,17.39124,17.15681,16.98134,0.03331094,GALAXY
166.4664404,-1.038855429,19.55145,18.24758,17.61806,17.249129999999997,17.00541,0.07032461,GALAXY
166.51886340000001,-0.987719488,19.31236,17.28536,16.27297,15.80224,15.39321,0.09054341,GALAXY
166.58265790000002,-1.016594125,19.074460000000002,17.87687,17.35461,17.03825,16.80634,0.09044667,GALAXY
166.64358269999997,-0.854836534,18.90371,17.70587,17.27521,17.0301,16.882929999999998,0.04807313,GALAXY
166.6977899,-0.92414849,17.58879,15.760810000000001,14.9593,14.557260000000001,14.24744,0.03824842,GALAXY
166.7013635,-0.921296828,18.454179999999997,17.59248,17.317420000000002,17.188,17.16982,-5.7799999999999995e-05,STAR
166.7130919,-0.998871967,18.78704,16.80903,15.79539,15.31342,14.949179999999998,0.11289980000000001,GALAXY
166.9491341,-0.932675244,18.75355,17.81158,17.4755,17.67501,17.28985,-0.00029690799999999997,STAR
167.10880790000002,-1.0191984509999998,19.409879999999998,18.23969,17.68433,17.415570000000002,17.17148,0.03871421,GALAXY
167.3117329,-0.927930728,17.984189999999998,16.124470000000002,15.307739999999999,14.90887,14.56817,0.02880348,GALAXY
167.4026474,-0.871851512,19.3086,17.469179999999998,16.627570000000002,16.246879999999997,15.92839,0.07181122,GALAXY
167.26381940000002,-0.9163993990000001,19.53507,17.554570000000002,16.51991,16.09631,15.7038,0.1115646,GALAXY
167.3338867,-0.853616857,17.25497,15.45822,14.620870000000002,14.21141,13.864310000000001,0.04655705,GALAXY
167.50923600000002,-0.970116145,19.02336,17.0235,16.00804,15.5729,15.19605,0.1111355,GALAXY
167.51669730000003,-1.004939634,18.9642,18.08353,17.75463,17.3947,17.34639,0.1098315,GALAXY
167.52612130000003,-1.021264598,19.25863,18.482039999999998,18.116139999999998,17.5987,17.573420000000002,0.1094904,GALAXY
167.6966959,-1.039743813,18.91626,17.77457,17.26922,16.945520000000002,16.7597,0.09020376,GALAXY
167.71909399999998,-1.030511929,18.41599,16.59383,15.68014,15.24811,14.90371,0.09037574,GALAXY
167.9184929,-0.929766777,19.39888,18.51277,18.188760000000002,18.072860000000002,18.003239999999998,0.000309134,STAR
167.895272,-0.86767503,19.427210000000002,17.92982,17.13053,16.76155,16.47138,0.06422289,GALAXY
168.0443334,-0.979217655,16.82234,15.870510000000001,15.493920000000001,15.323820000000001,15.173670000000001,0.01326556,GALAXY
143.5047108,0.79508307,17.97189,18.35325,18.84194,19.19538,19.50974,-0.000143071,STAR
143.5538689,0.699469215,18.37109,16.206970000000002,15.25354,14.79899,14.74187,-6.890000000000001e-05,STAR
143.6638293,0.688079386,17.5434,15.58319,14.66213,14.16591,13.80773,0.02544205,GALAXY
143.8029329,0.649213036,18.34674,18.29909,18.49475,18.67688,18.904139999999998,-0.000306638,STAR
144.0832049,0.836980203,19.385279999999998,17.78866,16.979870000000002,16.57544,16.2369,0.09092774,GALAXY
144.6095921,0.6729966740000001,16.4521,15.30543,15.148179999999998,15.13035,15.16097,0.000306109,STAR
144.64206950000002,0.702082068,19.1256,17.95891,17.777810000000002,17.73873,17.72672,0.001042861,STAR
144.616385,0.6921625920000001,19.59534,18.33888,17.83259,17.64017,17.549889999999998,0.00023934,STAR
144.6682644,0.646180438,19.25157,17.191570000000002,16.19525,15.741629999999999,15.383460000000001,0.06199878,GALAXY
145.0249225,0.7738483270000001,19.21702,18.01118,17.89094,17.8761,17.91762,0.001078201,STAR
145.00331530000003,0.682016717,19.33185,18.21254,17.519000000000002,17.077560000000002,16.84713,0.14739270000000002,GALAXY
145.06131580000002,0.7092385,17.39366,16.221120000000003,15.756429999999998,15.49954,15.353439999999999,0.02599558,GALAXY
145.18364680000002,0.7999218770000001,18.79947,18.97394,19.17481,19.30837,19.32477,0.001123082,STAR
145.1326984,0.827226021,19.2041,18.04214,17.548479999999998,17.21816,17.065279999999998,0.08350793,GALAXY
145.3209317,0.7711108809999999,18.86915,17.73447,17.25329,17.0395,16.855520000000002,0.00658949,GALAXY
145.4458519,0.815943141,18.9721,17.87579,17.3342,16.93463,16.74589,0.05064557,GALAXY
145.54117119999998,0.7954481520000001,19.55193,18.335179999999998,17.737000000000002,17.40774,17.24087,0.09888644,GALAXY
145.8474847,0.67574721,18.77625,16.9478,16.03059,15.56422,15.21028,0.02660205,GALAXY
145.9696591,0.830928028,19.37867,17.44197,16.49375,16.032870000000003,15.65151,0.03635695,GALAXY
145.98540500000001,0.786568266,19.30694,18.014429999999997,17.28729,16.87363,16.57797,0.1225454,GALAXY
145.9926346,0.788073237,18.7196,17.22156,16.41532,15.968810000000001,15.622689999999999,0.03801033,GALAXY
146.0209083,0.733551671,17.419629999999998,15.3452,14.351070000000002,13.867289999999999,13.50864,0.03617733,GALAXY
146.0122451,0.765634264,18.79792,17.73394,17.19519,16.86494,16.63138,0.0374546,GALAXY
146.0168695,0.716795972,19.2669,17.30498,16.34389,15.88671,15.516739999999999,0.03516901,GALAXY
146.1504517,0.82009527,18.72606,17.46576,16.727,16.27238,15.99303,0.1206335,GALAXY
146.2476358,0.718492888,17.412670000000002,17.09897,17.39865,17.655520000000003,17.87561,0.000125195,STAR
146.46297919999998,0.638697773,17.708560000000002,16.44154,15.70594,15.297889999999999,14.981979999999998,0.03032346,GALAXY
146.4971245,0.742416587,18.74275,17.269779999999997,16.62725,16.34429,16.21385,0.000507593,STAR
146.5244738,0.830185635,18.512539999999998,17.12438,16.530089999999998,16.29596,16.16014,-3.74e-05,STAR
146.6112642,0.69304685,19.25579,18.12039,17.54475,17.228070000000002,17.05199,0.02518325,GALAXY
146.7990929,0.7026929670000001,16.70126,15.796339999999999,15.408679999999999,15.1901,15.012920000000001,0.03053254,GALAXY
146.8068151,0.66561136,17.346829999999997,15.636729999999998,14.6184,14.12285,13.67896,0.020075799999999998,GALAXY
146.8422315,0.740821255,18.98516,17.34394,16.56421,16.20214,15.89514,0.02013125,GALAXY
146.77293590000002,0.701145,19.55862,18.28053,17.79416,17.57239,17.29816,0.03038891,GALAXY
146.9114178,0.701706725,18.36586,17.06604,17.25231,17.26211,17.17261,-0.00025886700000000003,STAR
146.9038044,0.6321691970000001,19.58055,17.88885,17.016479999999998,16.556520000000003,16.19851,0.06269012,GALAXY
147.0216488,0.7544598459999999,17.865460000000002,15.69004,14.627920000000001,14.13005,13.7438,0.06200635,GALAXY
147.45009850000002,0.758081103,18.76578,17.57102,17.05291,16.69727,16.5134,0.07320447,GALAXY
147.51309469999998,0.719019422,18.48396,16.76043,15.981710000000001,15.6036,15.30425,0.03094283,GALAXY
147.5971626,0.708127177,18.83207,18.59205,18.73667,18.18243,18.74379,0.09770181,GALAXY
147.64261299999998,0.780122093,19.2575,17.71424,16.91903,16.45438,16.15356,0.08081359,GALAXY
147.6710112,0.667272793,19.23989,18.14667,17.704729999999998,17.36212,17.277079999999998,0.08665648,GALAXY
147.72894240000002,0.7697067870000001,19.49921,17.47877,16.48082,16.02574,15.6892,0.09342141,GALAXY
147.96838789999998,0.7644431559999999,19.536839999999998,18.3191,17.6644,17.2945,17.08201,0.1427079,GALAXY
148.10110500000002,0.790721584,18.78848,17.6971,17.24739,17.06241,16.96377,0.000146592,STAR
149.8576678,1.199150861,19.42995,17.39055,16.395329999999998,15.93605,15.534379999999999,0.09834226,GALAXY
149.95117630000001,1.095136466,17.074089999999998,15.737520000000002,15.10394,14.791939999999999,14.546270000000002,0.03230694,GALAXY
149.98209,1.1106432659999999,17.87073,16.97596,16.655260000000002,16.44427,16.28964,0.03252251,GALAXY
149.99486000000002,1.054992385,18.24411,16.95014,16.34742,15.988389999999999,15.75474,0.04647528,GALAXY
150.1055254,1.148067675,16.809929999999998,15.13045,14.5649,14.396410000000001,14.346589999999999,7.62e-05,STAR
150.1730385,1.14893456,16.96315,15.865089999999999,15.49731,15.378470000000002,15.358460000000001,0.000296697,STAR
150.177373,1.142293108,18.92824,17.388370000000002,16.72043,16.46886,16.33774,0.00014625,STAR
150.19190769999997,1.08542136,16.71075,15.820179999999999,15.559120000000002,15.469479999999999,15.46105,-0.000282862,STAR
150.1665487,1.06848958,19.40369,18.201929999999997,17.6602,17.3032,17.1335,0.09363134,GALAXY
150.2216547,1.1668309609999998,19.24837,18.34879,18.0099,17.86746,17.83098,0.000639288,STAR
150.28902130000003,1.09236131,18.43393,17.4587,16.9533,16.60649,16.44025,0.1241521,GALAXY
150.4489346,1.14132878,18.99284,17.231920000000002,16.225279999999998,15.760879999999998,15.36745,0.12403810000000001,GALAXY
150.5262951,1.104413364,17.91676,16.96593,16.7293,16.60566,16.56816,0.000639694,STAR
150.5608102,1.140672819,18.16005,17.78136,18.0508,18.27698,18.548170000000002,4.6e-06,STAR
150.58840619999998,1.123943291,19.49332,18.30225,17.551289999999998,17.13587,16.8486,0.1588591,GALAXY
150.6309658,1.150239605,19.38338,18.228679999999997,17.85891,17.591739999999998,17.44765,0.08265854,GALAXY
150.705757,1.176369738,17.80804,16.40565,15.87302,15.667520000000001,15.57402,0.000583676,STAR
150.7269523,1.104938099,17.12679,15.69859,15.13445,14.878639999999999,14.75702,0.0008188830000000001,STAR
150.8078926,1.1931600390000001,16.955029999999997,15.77961,15.38362,15.247279999999998,15.204089999999999,-3.9899999999999994e-05,STAR
150.8519803,1.142908257,19.276220000000002,17.82478,17.25574,17.03518,16.95216,5.6399999999999995e-05,STAR
150.93542109999999,1.197888662,18.036620000000003,16.98351,16.61516,16.47126,16.44409,0.000493465,STAR
150.80339119999996,1.148881174,18.25865,17.02861,16.46189,16.04739,15.834710000000001,0.06763151,GALAXY
150.8166856,1.1440617,17.849870000000003,16.81754,16.46004,16.165429999999997,16.05188,0.06763194,GALAXY
150.83000280000002,1.049236386,19.47508,18.2188,17.51735,17.12455,16.88107,0.09899619,GALAXY
150.9199191,1.209555178,19.41969,17.73583,16.94641,16.48913,16.14645,0.04537289,GALAXY
151.0876028,1.200851893,19.3038,18.362289999999998,17.987170000000003,17.82884,17.75356,0.000947285,STAR
150.9666622,1.095243976,18.19801,16.71865,16.05086,15.69007,15.421560000000001,0.04558413,GALAXY
150.979361,1.182897731,19.13552,17.9118,17.23095,16.83471,16.63399,0.1277961,GALAXY
151.1766178,1.1995235020000001,19.56746,17.68348,16.759610000000002,16.282870000000003,15.9689,0.08233592,GALAXY
151.2808331,1.202243385,17.36759,16.32262,15.92653,15.78974,15.7319,0.000157315,STAR
151.42262390000002,1.091685827,18.35793,16.7706,16.00919,15.55539,15.264429999999999,0.06871629,GALAXY
151.50095349999998,1.130409628,19.42851,17.71706,16.92463,16.53837,16.257460000000002,0.0454929,GALAXY
151.6839544,1.1298319959999998,17.70722,16.25798,15.660429999999998,15.3037,15.05074,0.03258915,GALAXY
151.5692185,1.2394411840000001,19.5525,18.29545,17.64888,17.27122,17.03209,0.04524813,GALAXY
